DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay
2,5,F9,131,983,460,1510
8,3,AA,123,870,1307,1054
20,5,US,870,983,-17,358
6,7,AS,870,983,150,-68
12,3,DL,123,870,1099,875
18,1,AS,983,870,283,519
1,1,UA,870,260,881,692
20,2,MQ,131,870,589,409
17,6,B6,224,260,229,1908
26,1,AA,983,441,1930,932
13,2,9E,224,260,768,584
16,4,AA,224,441,772,1208
31,2,9E,870,260,1020,496
6,7,F9,983,870,544,1635
5,5,MQ,983,870,903,798
8,2,VX,983,441,80,788
5,6,YV,224,260,1252,1437
21,3,HA,123,870,1150,1014
27,4,MQ,441,123,3,1977
3,6,EV,260,441,487,1083
5,3,B6,441,260,598,1691
26,5,OO,224,983,1417,559
23,5,MQ,224,131,510,27
8,5,OO,260,131,972,47
27,7,FL,260,123,844,1569
18,3,EV,870,260,1028,1331
25,6,AS,983,260,1063,1019
5,7,YV,441,983,811,1903
18,2,FL,224,870,846,736
18,2,HA,260,983,1887,1345
15,6,MQ,983,441,1917,1293
20,2,EV,123,224,338,1494
4,2,WN,983,224,933,1318
24,5,VX,870,441,1721,1341
2,3,OO,260,870,338,1861
20,6,EV,123,983,813,842
8,3,VX,260,224,583,1423
4,2,US,983,123,1149,363
23,6,MQ,260,123,966,240
15,2,F9,123,224,-4,424
3,4,MQ,224,123,616,416
25,1,VX,441,870,1513,1595
1,7,OO,870,224,-33,1592
18,5,WN,260,983,835,1987
11,4,B6,260,870,592,1259
3,1,F9,131,123,1150,750
11,1,MQ,131,224,499,1715
5,5,VX,983,224,1087,1950
7,7,F9,441,870,126,234
24,7,DL,260,224,1523,1222
7,2,MQ,260,224,1505,189
22,5,VX,260,123,1457,1166
3,3,EV,441,123,1478,1101
25,6,9E,260,441,1591,1264
7,5,WN,131,224,1435,1834
14,5,DL,131,224,112,-40
15,1,HA,123,983,667,556
24,1,AS,870,123,677,231
9,5,YV,224,441,904,382
31,3,HA,260,123,807,313
20,6,DL,260,224,1173,1015
29,7,F9,224,131,875,1624
2,7,EV,123,870,-15,1915
27,5,HA,224,441,602,180
27,6,B6,224,441,60,298
1,4,AA,983,123,1907,1138
22,1,AS,131,870,532,37
22,7,YV,131,870,1560,1647
4,1,AA,441,224,1169,1268
20,6,9E,224,123,471,450
11,6,MQ,224,870,573,1836
29,7,OO,123,983,631,1317
31,4,F9,123,870,703,834
25,4,UA,260,224,61,1019
17,2,EV,983,260,1929,1073
29,7,HA,441,131,1600,-63
13,1,WN,260,123,1999,1843
13,2,DL,441,260,1886,719
5,7,US,870,224,1870,1424
17,2,VX,131,983,754,387
4,7,HA,870,123,317,-76
11,7,YV,224,131,418,609
30,2,US,441,224,1658,458
28,2,F9,224,983,832,1094
5,4,AS,260,224,211,-32
21,3,F9,123,983,687,-78
27,4,US,983,870,1693,1751
24,7,VX,870,123,342,519
16,3,MQ,983,123,1136,606
18,3,MQ,123,260,1996,718
1,2,B6,441,131,1682,1587
14,5,DL,983,870,514,1507
18,4,AS,441,260,1315,354
4,4,WN,441,260,1649,369
16,7,VX,224,983,1235,1768
10,7,WN,870,260,545,1673
22,6,AA,983,131,649,555
23,3,WN,870,260,1037,650
10,7,US,983,441,1816,1452
10,7,YV,224,983,601,67
7,4,VX,123,260,1995,912
24,6,EV,983,224,860,1886
9,2,AA,224,441,1078,1618
8,3,FL,441,983,172,1917
11,7,OO,441,123,450,1448
15,5,HA,260,870,78,94
24,1,HA,224,441,57,999
2,7,OO,224,260,1799,-28
21,1,F9,441,123,264,1376
8,5,AS,224,260,155,1287
1,7,WN,983,260,560,1888
4,1,VX,123,131,718,190
12,3,9E,131,260,120,1669
29,6,VX,870,260,1009,1673
20,7,AA,224,441,1627,1221
12,1,F9,123,870,1543,1207
30,4,HA,260,983,1876,52
26,6,EV,983,224,1142,388
8,5,YV,983,224,1696,1918
25,1,DL,260,123,1297,1010
14,6,HA,983,123,1294,1844
22,2,B6,870,224,662,695
31,6,HA,983,260,777,1661
5,1,HA,123,870,1921,1591
21,7,AA,123,224,1940,31
16,2,VX,870,224,1617,77
14,7,YV,224,123,1683,-34
20,1,9E,870,441,1474,1667
11,3,MQ,123,260,165,1040
9,3,EV,131,224,1492,249
2,2,YV,983,131,523,1606
5,3,US,441,224,1264,1724
20,3,UA,983,123,78,56
1,2,WN,870,260,854,988
21,1,VX,123,131,220,1604
4,2,HA,131,224,917,1447
11,7,FL,224,983,27,1000
7,2,VX,441,224,955,1036
26,5,B6,983,260,1559,1136
14,1,US,131,983,547,1965
4,3,B6,870,131,1381,1590
21,7,DL,870,983,1893,933
15,6,DL,131,123,1635,-33
18,1,F9,441,260,1308,1700
13,1,F9,260,123,578,505
19,6,YV,983,131,174,1178
14,4,UA,870,123,1507,1248
25,6,DL,123,260,647,363
24,4,YV,441,131,1626,1142
15,1,AS,260,441,1577,17
11,4,EV,123,870,480,1171
5,3,WN,870,260,1320,163
3,4,F9,224,983,1955,20
30,1,9E,224,870,633,523
30,6,AS,260,131,1944,1075
16,5,UA,870,131,401,762
3,5,9E,870,131,-11,1026
13,2,US,983,441,59,74
21,2,YV,441,260,461,283
9,1,B6,870,123,448,347
2,3,AS,224,131,176,702
21,6,FL,870,441,1436,761
23,3,9E,123,224,1636,12
3,6,FL,870,131,1282,424
22,2,US,123,131,570,448
7,1,EV,224,131,1174,658
3,1,UA,260,224,1173,1878
23,4,DL,260,131,955,1989
3,7,FL,441,224,-30,1451
11,7,MQ,441,123,1301,1169
6,5,9E,224,441,1320,213
22,7,HA,224,131,1776,1990
3,1,YV,983,224,1098,228
15,4,9E,983,131,631,1709
29,1,FL,224,123,113,315
29,4,AA,131,260,1613,707
5,7,9E,224,131,128,226
6,7,DL,123,870,259,1601
30,4,MQ,131,123,603,328
15,3,AA,260,131,1762,1910
17,7,DL,224,123,1664,1617
2,6,US,983,441,1643,1381
9,1,AA,983,224,514,1683
3,4,EV,441,870,1762,452
15,3,MQ,260,870,1255,961
3,6,WN,224,441,284,201
19,5,B6,131,870,1042,605
17,3,FL,441,123,889,111
22,3,F9,123,983,542,991
20,4,VX,870,131,317,1569
25,1,B6,260,870,1424,1797
2,1,DL,123,441,542,145
8,4,WN,260,870,1545,1217
29,7,OO,983,441,372,1276
6,5,AA,983,870,681,986
8,5,WN,123,441,1184,194
16,6,MQ,870,260,1855,508
6,3,DL,260,870,1531,683
23,2,B6,983,131,540,380
3,6,AA,441,983,24,343
28,5,FL,224,131,1019,1671
22,1,B6,123,224,-100,678
1,4,YV,983,131,250,132
6,1,9E,131,123,1298,840
20,3,VX,131,870,824,1139
11,6,9E,983,224,1501,364
13,2,HA,131,870,93,-63
8,4,HA,224,870,1806,1309
17,1,US,870,123,161,-50
16,5,MQ,441,870,777,1648
14,1,AS,131,224,1140,1524
31,3,YV,983,260,1335,809
29,1,F9,123,260,1580,1652
23,4,AS,131,260,648,1843
30,1,9E,983,870,157,620
5,5,B6,983,260,1560,1313
27,4,9E,224,131,1028,1749
3,6,US,983,123,1591,1608
30,5,FL,131,983,1721,554
11,7,FL,983,260,675,510
27,7,F9,983,123,671,32
19,6,EV,131,441,458,563
10,2,YV,441,131,330,1181
2,2,MQ,123,260,1122,375
5,6,AA,983,441,152,1139
15,7,OO,123,260,965,299
30,5,HA,131,224,475,1111
27,1,B6,131,983,-76,1647
15,1,FL,441,260,1112,161
19,7,MQ,123,870,1122,1772
25,4,YV,441,131,1596,485
9,6,VX,131,870,1706,755
29,4,F9,123,441,383,1889
6,1,F9,260,131,1881,14
13,6,9E,441,123,1511,1090
16,2,AS,224,131,1398,1710
22,3,YV,870,224,690,297
28,2,UA,123,260,1081,638
13,4,9E,983,131,1209,1570
10,2,B6,260,983,741,571
28,6,UA,131,123,1481,218
17,2,MQ,224,870,864,495
2,6,AS,131,441,1663,-85
10,4,YV,260,131,1118,37
10,7,AA,870,224,345,1856
20,4,B6,131,260,1899,-10
18,1,US,131,983,554,1907
4,1,UA,870,441,564,1920
1,4,HA,983,441,1643,239
6,1,AS,260,224,132,1529
25,2,FL,260,224,694,1486
17,1,YV,224,441,225,327
7,1,OO,260,123,838,1622
26,7,VX,870,123,1774,349
19,4,YV,131,870,175,1459
13,4,B6,224,870,1009,162
6,4,UA,870,131,1919,68
7,2,B6,123,870,465,1751
24,2,EV,123,441,1351,405
26,4,DL,260,131,1551,529
4,7,WN,870,224,1845,732
31,5,F9,260,983,960,491
17,4,EV,870,260,1732,1948
1,3,AS,260,983,1327,362
14,1,F9,224,123,1446,1998
29,2,OO,260,870,-49,335
20,6,YV,983,260,1882,314
12,5,F9,441,260,1917,301
22,3,MQ,441,224,780,214
29,6,HA,131,870,1619,1954
6,1,US,870,983,177,230
23,7,VX,441,224,172,-72
3,6,F9,131,441,518,1862
13,6,UA,870,983,682,771
23,6,YV,870,260,835,542
6,4,WN,870,983,1743,1712
3,3,F9,224,123,727,1293
16,6,9E,441,224,880,1057
3,6,VX,123,870,480,1887
9,4,AS,870,260,1678,15
13,3,B6,441,983,839,226
13,4,VX,441,123,81,528
28,4,F9,131,441,1143,1266
24,3,WN,123,224,-74,113
9,7,DL,123,441,1547,193
21,3,UA,123,870,-95,735
27,2,F9,441,870,1661,602
11,1,US,224,870,1103,758
24,4,DL,224,260,548,1873
29,4,FL,131,983,1060,127
17,2,YV,870,441,1275,960
17,4,AA,441,983,490,775
16,6,EV,260,123,76,1244
2,6,DL,870,983,1590,1743
12,5,VX,983,123,1928,1203
10,6,DL,441,224,1929,1019
11,7,UA,260,123,-31,1758
14,3,AS,983,870,1440,914
6,1,AS,260,131,391,1514
28,3,AA,983,224,1057,700
10,6,US,870,983,224,205
2,1,FL,441,870,465,521
11,6,WN,870,441,1919,542
5,3,MQ,870,260,1038,298
22,1,AS,870,131,73,1494
21,5,VX,983,441,323,1123
5,6,B6,870,131,215,810
13,5,YV,260,441,1384,1861
6,2,OO,983,123,1655,1889
9,3,AS,123,441,1842,190
19,3,EV,131,870,831,112
18,1,WN,983,123,475,848
23,3,OO,983,441,313,1053
2,5,HA,224,870,243,240
30,6,EV,441,224,516,1274
19,7,US,260,441,838,1272
5,6,AS,224,441,388,574
14,4,FL,260,870,85,1643
13,4,AA,131,983,-86,523
11,7,AS,131,260,181,186
23,1,F9,260,123,18,268
5,7,VX,983,123,268,1273
24,2,YV,983,260,1726,273
3,1,AS,441,983,1365,458
18,4,WN,260,131,1088,1668
1,7,DL,131,260,933,1212
1,3,B6,224,870,1955,1411
24,6,VX,260,983,1032,284
16,2,B6,260,224,332,422
3,3,9E,224,260,1563,837
17,1,FL,870,260,1200,1405
11,7,YV,983,131,1248,654
12,7,OO,260,870,55,132
5,5,AS,983,870,1062,689
20,6,AA,260,224,260,281
23,7,WN,870,123,629,908
11,6,WN,131,441,274,697
11,7,B6,870,123,-66,-71
9,6,F9,224,870,408,515
14,5,VX,123,131,49,101
16,4,US,441,260,1731,281
26,3,VX,983,260,466,671
10,4,WN,131,441,1164,1573
20,1,AS,260,441,1281,1770
20,7,DL,131,983,1277,391
18,7,DL,131,441,1181,150
1,7,HA,983,870,424,1496
25,7,F9,260,870,1293,298
4,3,MQ,123,224,3,1985
8,2,DL,870,123,564,1031
30,4,WN,870,260,1620,1725
14,3,EV,441,123,131,1980
22,1,DL,123,131,1824,539
24,4,OO,131,260,600,620
11,3,B6,983,131,1297,1735
9,2,AS,123,224,279,1698
22,1,AA,260,123,855,1303
31,6,AA,260,870,1270,829
31,6,AS,441,224,1050,900
10,4,UA,441,870,141,1659
29,5,US,224,870,754,653
24,2,VX,131,870,852,931
3,7,UA,441,123,460,1358
26,1,VX,870,983,1348,101
7,6,MQ,870,983,5,1314
25,6,VX,983,123,1643,1414
17,2,VX,123,983,622,1768
14,7,MQ,224,983,914,51
26,6,F9,123,131,535,1040
3,4,OO,260,123,384,1405
7,4,OO,983,441,891,361
26,3,FL,441,870,170,326
4,7,FL,983,224,1675,872
19,5,OO,870,123,61,1825
20,3,UA,224,131,310,852
26,2,WN,123,260,1659,696
10,1,F9,983,131,822,-61
28,3,VX,441,870,1740,1135
15,6,OO,983,224,47,1519
5,3,WN,983,224,753,1981
3,4,DL,260,983,712,348
25,5,EV,224,123,1128,984
7,5,EV,224,441,1176,1257
2,2,F9,260,983,1853,1013
9,4,9E,123,983,649,535
19,2,F9,983,260,1945,203
21,1,OO,131,224,1139,1025
4,3,VX,123,441,570,1894
5,6,AS,131,224,1223,688
25,2,B6,131,123,1677,1677
28,3,DL,260,123,12,822
18,6,YV,441,870,71,171
3,3,EV,870,224,982,1809
9,7,AA,260,983,154,147
22,2,EV,983,260,562,420
27,4,AS,224,441,660,807
6,3,AS,224,870,1370,40
19,2,AS,224,131,1871,1638
31,5,US,441,983,650,668
7,6,OO,224,983,1847,1112
6,6,WN,260,224,1710,158
18,3,MQ,870,983,1308,399
30,3,VX,983,260,450,1496
11,2,UA,123,983,1354,1332
11,5,B6,131,260,155,800
15,6,9E,983,870,1020,1331
11,2,B6,260,131,406,187
26,5,HA,224,123,493,235
28,7,WN,224,123,314,1753
12,1,YV,870,224,747,309
5,7,MQ,441,123,794,285
11,7,F9,224,870,1950,291
29,4,AS,123,260,1862,209
9,5,AS,123,983,51,1022
28,7,AA,260,224,134,1458
11,5,EV,870,260,1188,755
31,4,F9,131,224,498,889
30,5,HA,260,224,1476,1030
19,3,9E,260,870,1173,1665
30,5,F9,983,441,-39,1385
18,5,UA,983,131,110,1814
12,4,EV,224,260,1574,656
20,6,AA,441,260,1869,1852
20,2,UA,224,870,663,760
20,5,VX,224,123,1611,499
11,7,AA,870,224,1894,-54
25,1,DL,123,224,1064,87
30,5,FL,870,983,433,496
22,3,US,870,224,816,159
29,3,OO,870,131,1968,1880
2,3,MQ,224,983,1521,1863
15,4,DL,441,870,671,1869
15,5,VX,441,224,1847,479
7,4,YV,131,123,401,927
24,3,AA,441,870,261,663
16,5,F9,224,983,614,706
9,5,YV,441,131,49,801
14,2,VX,983,123,476,1409
13,3,AS,441,224,199,1010
26,4,YV,131,870,1101,1287
19,3,B6,131,441,1953,831
25,6,DL,870,131,153,690
15,5,VX,224,123,1067,1097
25,7,EV,441,131,1848,1355
31,2,US,260,983,842,171
25,3,US,441,224,467,1214
25,7,HA,123,260,108,1808
16,7,WN,224,441,107,614
16,1,HA,870,131,923,445
27,6,US,260,123,1951,757
7,1,HA,441,870,414,1992
17,6,WN,260,983,1806,1011
13,1,AS,224,441,1963,861
5,6,B6,224,870,1697,1196
30,7,AA,123,870,1102,1803
26,5,DL,123,131,1496,1314
3,5,B6,123,224,1028,569
15,2,DL,131,870,1729,935
24,4,HA,870,131,1446,1114
2,6,YV,870,123,305,603
28,5,9E,870,260,401,1829
28,7,US,870,983,1998,1984
29,5,EV,224,260,1576,493
10,5,B6,870,123,1066,387
14,7,F9,131,983,873,870
27,6,MQ,224,131,350,1544
19,1,AA,870,224,861,1752
10,6,OO,224,441,141,941
20,3,EV,123,441,701,114
11,3,F9,870,983,41,-68
20,7,FL,224,983,-18,1401
28,7,AA,870,441,704,438
5,4,MQ,260,441,-92,742
17,7,MQ,123,870,1935,171
14,7,9E,260,441,504,1028
13,1,F9,260,441,1345,1900
22,6,B6,131,260,579,673
22,4,DL,224,123,715,110
20,5,FL,131,441,1422,1549
3,1,AS,224,441,-12,596
12,2,AA,441,123,1984,-40
2,2,YV,260,983,1590,195
18,1,FL,870,260,2000,923
8,3,UA,224,260,950,463
25,6,HA,441,224,249,1855
17,1,VX,441,870,627,357
31,2,OO,441,983,1600,1387
11,4,DL,441,870,1856,1637
23,3,B6,224,123,1573,795
2,6,F9,260,983,162,1062
30,1,VX,224,123,392,399
29,1,AA,260,983,1496,1059
31,5,FL,983,260,-74,1
9,7,EV,441,131,420,1007
4,4,B6,983,260,1158,1569
26,4,DL,983,224,523,792
22,4,MQ,441,131,649,813
27,2,VX,224,441,1706,1700
20,5,UA,260,123,734,1121
23,7,EV,224,983,1932,145
26,6,US,123,224,1950,273
4,3,UA,441,224,1334,451
19,5,MQ,983,131,-95,1968
7,1,B6,870,123,1555,275
17,1,AS,260,131,181,324
29,7,EV,441,224,434,1477
19,6,DL,123,260,1641,384
26,2,VX,123,441,1831,995
20,4,YV,870,441,1994,3
19,7,HA,224,983,329,1684
24,5,HA,260,224,1144,864
15,3,DL,983,260,1299,1701
3,4,YV,983,870,339,1209
10,5,VX,983,870,935,865
23,3,VX,224,260,1482,853
31,6,B6,123,131,1232,1622
20,2,FL,123,131,1489,728
2,5,F9,983,224,1664,545
17,2,9E,123,983,-19,356
5,1,YV,260,983,749,351
22,5,YV,123,260,876,742
6,3,OO,441,260,303,1301
11,5,VX,441,224,1847,858
7,1,VX,131,123,1725,622
4,5,UA,260,131,925,52
26,7,AS,870,224,837,239
30,7,UA,131,123,1734,769
20,7,WN,983,870,1789,1291
27,5,OO,441,131,148,281
23,6,AS,983,441,522,445
16,1,UA,441,260,1432,1848
26,7,FL,870,441,42,92
23,2,WN,441,983,113,1670
11,6,MQ,983,224,621,30
16,4,WN,123,131,1750,224
9,6,9E,224,131,215,184
21,1,B6,983,224,513,1922
26,4,HA,441,123,1479,1538
31,4,F9,224,123,1934,412
15,1,WN,983,260,1827,964
15,1,WN,983,123,494,853
29,3,F9,131,224,1681,1322
11,6,YV,441,983,1287,1718
17,1,B6,870,441,566,-69
14,7,US,123,983,1196,1316
24,6,9E,224,123,-17,1874
9,2,HA,260,441,1778,546
28,1,OO,441,870,1380,779
20,6,FL,224,983,1071,584
10,3,F9,224,131,911,516
1,1,OO,131,260,156,50
16,5,EV,870,224,400,1666
26,2,HA,131,260,1307,966
21,3,OO,224,983,218,447
10,1,HA,260,131,1977,976
28,3,YV,260,123,-74,930
24,1,HA,260,131,366,1789
8,6,HA,224,260,1238,317
2,5,WN,131,983,475,674
10,3,DL,260,224,1390,900
24,5,MQ,260,131,895,705
22,5,OO,224,870,737,841
17,1,US,983,441,561,1290
17,1,AS,131,441,-51,1224
3,3,US,131,983,1581,1899
10,2,FL,983,870,1794,714
14,2,VX,123,260,1100,1797
26,5,OO,123,983,145,1103
17,6,AA,260,224,1010,345
20,3,9E,131,224,1714,1628
21,6,YV,224,260,1901,881
30,3,YV,131,123,66,364
7,4,WN,224,123,-56,1007
19,1,OO,131,123,1816,-13
15,5,YV,260,983,786,308
2,6,FL,123,131,1898,185
6,7,FL,224,870,1200,1405
10,1,DL,870,131,920,508
3,1,MQ,224,260,1976,1981
21,6,EV,870,131,1558,1675
29,4,DL,260,123,1163,226
11,4,FL,441,131,935,263
11,6,9E,870,131,1334,754
19,5,EV,441,870,58,1330
28,3,DL,224,441,1389,809
27,3,FL,983,870,768,70
3,7,AA,441,131,1829,851
13,3,EV,983,260,819,8
31,6,FL,260,870,1490,1762
28,6,US,260,983,920,822
5,3,EV,131,870,1705,20
29,2,OO,441,260,303,1199
15,2,OO,224,260,560,470
29,7,WN,870,224,357,1816
18,1,HA,123,870,676,1289
26,4,B6,131,123,19,1370
21,3,DL,224,983,669,1186
18,2,UA,870,441,1172,628
30,6,HA,123,260,1284,1839
3,3,9E,131,870,1115,-6
15,5,OO,123,983,1140,803
6,2,OO,123,983,245,351
15,3,WN,123,441,1337,1296
12,7,MQ,123,870,-61,635
1,4,VX,441,123,1321,566
2,3,F9,224,260,-10,1083
29,3,YV,224,260,-61,971
31,3,US,224,131,98,208
16,2,AS,224,870,1277,-19
8,2,AA,131,260,-10,1199
18,6,YV,441,260,1223,493
8,2,VX,123,131,1119,1033
10,2,B6,441,870,-20,415
24,2,DL,131,123,1904,1684
30,5,HA,441,983,1370,1919
23,4,WN,123,441,457,-48
20,2,YV,131,441,1926,686
7,2,9E,983,131,-33,1916
13,5,DL,983,224,388,1732
4,4,OO,983,123,1326,1037
2,2,EV,870,983,1612,401
7,4,WN,983,870,1174,-43
24,4,DL,441,131,374,619
7,5,DL,123,260,399,1786
22,3,YV,441,123,1562,1287
10,7,AS,131,983,54,1950
7,7,OO,983,123,565,176
7,1,AS,260,131,276,-31
10,5,F9,131,441,1570,-30
10,4,FL,441,260,128,1945
10,2,F9,224,131,587,308
8,7,AS,983,870,715,1891
5,6,UA,870,131,425,899
11,7,AS,131,123,1838,1157
6,7,UA,224,441,1232,1733
8,7,MQ,983,260,1384,27
23,3,EV,870,983,673,23
27,3,9E,870,441,917,422
19,2,DL,131,870,660,460
25,2,MQ,224,123,1754,-67
5,6,F9,441,224,1954,1841
22,2,WN,260,123,24,137
5,1,WN,441,983,369,24
10,1,DL,260,131,1480,1930
21,4,US,870,441,670,471
13,2,OO,224,131,1827,741
10,2,B6,870,441,1711,1270
16,2,FL,441,260,-21,993
8,4,EV,441,260,1698,1107
24,2,AA,260,224,1685,263
17,1,B6,131,123,1843,1126
23,2,YV,983,260,1210,714
29,1,9E,870,123,354,38
7,2,VX,224,441,555,1449
3,4,F9,983,123,1910,1831
8,5,MQ,441,123,190,817
30,4,9E,441,260,-16,898
11,4,EV,870,441,1634,1904
21,2,EV,224,131,23,208
18,3,UA,123,260,1012,-54
25,3,AS,983,870,1890,-7
3,6,OO,224,131,299,1881
16,3,DL,260,983,1842,647
17,3,HA,224,260,861,1880
5,2,DL,224,870,1254,1721
30,7,AA,870,224,1792,582
27,5,MQ,870,260,400,1397
25,3,FL,260,131,314,1683
8,5,UA,224,983,1497,775
31,6,OO,131,983,1054,661
7,6,AS,224,983,134,722
5,4,FL,260,983,1576,807
10,5,HA,983,260,-74,928
28,3,AS,123,260,1281,1496
20,2,YV,123,260,1908,592
16,3,WN,131,870,1555,-4
7,3,US,260,870,1781,409
4,4,DL,123,870,1572,1340
6,4,AS,983,123,1851,449
3,3,WN,224,260,1101,531
1,4,VX,123,224,1367,1896
31,4,YV,131,870,1329,230
10,2,AS,441,224,1010,1798
27,6,VX,260,870,589,849
23,5,VX,870,441,1570,914
29,4,B6,870,131,644,-79
31,3,OO,260,983,1935,1579
21,7,9E,870,441,133,934
30,7,DL,131,983,1521,582
24,5,B6,983,123,255,1321
14,3,FL,441,983,476,1764
4,6,HA,441,131,1559,488
18,1,9E,983,441,1675,1871
8,2,MQ,870,131,1291,120
31,4,VX,224,441,542,1478
28,1,9E,224,441,267,835
2,2,YV,983,441,1183,233
6,1,EV,983,123,203,-1
31,4,MQ,870,260,1611,1207
8,4,AS,224,441,1801,1602
11,3,AS,123,260,1856,681
1,1,B6,131,983,207,154
3,2,9E,983,224,-15,1860
14,4,VX,870,441,315,1492
10,3,HA,260,870,897,716
7,1,AA,870,224,1697,1135
1,2,EV,870,260,63,1823
7,6,UA,870,260,909,865
9,1,9E,131,870,1164,270
26,7,UA,224,870,1865,-44
25,2,AA,224,870,707,1256
3,2,DL,224,983,1758,1367
30,6,VX,983,260,1942,130
16,3,YV,123,983,77,306
17,1,YV,224,441,33,684
30,1,VX,983,123,703,1615
3,1,HA,123,260,119,323
11,7,F9,983,224,1738,-11
11,4,AA,123,441,1984,1570
31,6,AS,224,131,250,1475
10,7,B6,224,131,971,976
13,5,DL,870,983,1373,1929
8,2,EV,131,224,710,1221
23,5,UA,870,260,704,850
13,2,9E,224,983,361,1320
29,7,VX,123,870,861,306
19,2,YV,131,441,1456,1398
16,6,VX,870,131,1760,728
20,6,UA,870,441,1468,33
11,6,WN,441,131,1687,1328
30,4,HA,224,123,1145,1849
24,3,DL,131,870,411,110
21,1,AS,983,123,468,1436
24,1,FL,983,123,499,106
8,3,US,983,131,1851,-13
8,3,F9,441,131,1441,608
8,6,FL,441,870,1709,1523
14,6,YV,260,123,47,1529
1,5,EV,224,983,1830,587
4,1,AA,260,870,1234,1690
26,4,MQ,441,123,640,903
7,4,OO,224,441,883,1537
22,3,AA,441,983,235,1852
3,1,FL,224,123,-8,480
6,2,B6,260,870,1515,891
10,6,B6,123,870,812,425
8,2,9E,441,870,-36,1274
8,3,AS,131,870,1688,658
13,7,WN,224,260,469,955
24,5,WN,224,131,1441,813
28,7,YV,131,123,1035,439
14,2,HA,441,870,1955,244
17,1,DL,224,260,658,811
2,6,WN,441,870,-13,700
3,4,MQ,123,983,919,1495
8,5,HA,123,224,726,272
9,3,9E,131,260,1709,1338
23,7,US,260,123,546,887
22,3,YV,260,131,518,1325
15,6,EV,123,870,820,480
25,2,YV,224,441,-35,-34
8,3,VX,224,123,1179,1094
1,6,EV,224,131,1247,829
29,3,MQ,224,131,674,447
14,3,AA,260,441,-47,383
3,5,AS,224,131,809,1487
20,7,AA,983,260,911,113
13,4,EV,260,123,731,1063
24,1,VX,870,131,12,1472
3,2,B6,983,870,1919,1174
14,4,FL,870,224,767,1144
14,5,YV,260,123,1932,510
30,6,HA,870,983,1610,1495
23,4,AA,131,260,1721,752
10,6,F9,260,441,318,-34
20,6,HA,441,131,345,1527
5,7,HA,131,260,1941,1422
10,2,DL,224,441,1249,1582
1,4,MQ,870,131,1368,603
11,4,UA,870,260,622,-70
21,1,HA,983,224,1527,385
29,3,WN,123,260,-18,1261
31,1,B6,123,260,1299,-87
26,7,OO,123,131,594,1519
5,4,B6,983,870,1610,1766
28,1,UA,983,224,902,1265
3,3,OO,260,983,545,862
9,2,9E,131,870,1797,1059
11,5,B6,224,441,1193,1914
14,3,EV,260,983,1114,1634
13,2,B6,441,983,1521,21
6,6,9E,260,224,1880,1140
28,4,F9,123,441,1663,827
12,2,F9,441,260,1956,-58
17,2,HA,441,260,298,1178
28,6,AA,224,441,522,1330
1,6,F9,224,123,24,1087
14,5,AA,224,441,1859,609
9,4,OO,983,224,-99,1716
24,3,AA,441,131,1683,189
8,1,F9,870,123,396,1781
22,6,EV,131,260,1679,652
30,4,OO,870,260,999,473
29,7,MQ,224,260,1076,1147
3,1,YV,983,870,1198,1136
12,6,YV,131,441,175,241
10,5,9E,870,123,1167,191
13,1,9E,983,224,1271,194
21,7,HA,441,260,203,838
27,6,B6,224,123,1444,1838
10,7,B6,260,123,1372,1510
1,1,OO,260,123,423,1668
31,4,UA,123,870,189,1624
29,1,WN,983,441,1079,36
18,7,AS,123,983,1105,1321
26,2,FL,123,441,1875,473
26,2,EV,131,983,351,1631
26,7,OO,870,983,564,1005
8,7,F9,131,441,1192,1217
23,5,UA,870,983,344,796
12,5,HA,224,870,815,947
6,7,HA,983,131,262,1956
13,5,9E,870,123,1469,1698
14,5,F9,260,983,644,1169
14,5,AA,441,870,1835,457
22,5,YV,983,870,1360,198
11,6,9E,224,123,1613,668
21,4,F9,870,260,325,789
27,1,WN,441,870,504,1067
19,3,9E,260,441,1805,650
5,3,UA,260,870,1220,1892
19,5,OO,870,131,1180,175
10,5,MQ,123,131,728,811
20,5,WN,870,224,23,174
16,1,UA,983,260,1777,1930
19,3,9E,441,123,1244,1390
13,1,9E,441,131,58,1760
3,5,AS,870,983,322,483
27,1,US,870,983,911,1382
8,7,FL,224,131,452,1794
23,4,HA,870,131,141,1233
6,1,WN,260,870,1042,1281
8,2,WN,260,441,277,1546
15,7,9E,131,123,809,1038
6,2,YV,983,441,309,-56
26,3,OO,983,260,108,127
30,7,OO,441,870,869,-82
26,5,WN,441,224,429,1
24,4,MQ,260,983,852,1501
2,7,YV,260,983,1571,500
28,2,YV,260,131,248,552
18,2,WN,441,131,902,402
19,4,YV,123,441,606,1431
15,4,9E,983,123,200,1601
5,1,9E,260,131,784,568
3,2,YV,260,131,1887,792
25,4,AS,123,870,589,1871
21,7,9E,131,260,675,1858
18,4,FL,131,441,1005,467
17,7,EV,870,983,1017,2
11,7,AA,441,870,1257,-68
30,5,UA,260,441,778,340
15,1,UA,870,983,979,1809
23,3,AA,983,224,1878,785
21,3,UA,224,131,1440,1995
8,2,F9,441,131,167,1865
18,2,F9,123,260,390,997
7,3,OO,123,224,1773,1369
20,7,MQ,441,260,764,1472
8,3,AS,870,131,1297,1021
