DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
5,2,UA,886,332,923,1283,3893.6439113504675,4.836
13,5,FL,342,109,1989,-40,3661.994203798179,4.549
31,1,B6,332,792,475,892,4249.405851578451,5.278
8,7,EV,792,886,1534,1928,8143.046916192439,10.115
13,1,F9,3,886,1755,289,846.0814777372083,1.051
19,2,YV,886,109,1024,1819,6552.633501250248,8.139
26,4,EV,109,342,214,714,3661.994203798179,4.549
8,3,OO,3,109,1717,87,7279.162725889051,9.042
1,6,9E,792,332,1842,852,4249.405851578451,5.278
18,1,FL,332,342,574,286,1489.3221786415754,1.85
23,1,AS,13796,332,1993,607,2326.057237259234,2.889
29,7,EV,792,342,1132,858,5375.959018836008,6.678
25,3,AS,332,792,1463,1802,4249.405851578451,5.278
19,3,F9,109,342,1242,1590,3661.994203798179,4.549
19,7,DL,13796,792,-13,274,5724.425114422574,7.111
14,5,MQ,109,886,910,1033,6552.633501250248,8.139
2,3,B6,792,332,1391,265,4249.405851578451,5.278
7,6,AA,342,332,778,7,1489.3221786415754,1.85
28,4,EV,886,3,1852,-83,846.0814777372083,1.051
30,1,VX,886,342,1546,996,3029.839200755093,3.763
10,7,F9,3,886,26,1901,846.0814777372083,1.051
10,7,EV,13796,109,1996,332,3967.0282495914184,4.927
19,4,F9,109,886,827,1050,6552.633501250248,8.139
2,3,UA,792,3,1701,482,8915.228993127932,11.074
16,7,YV,3,792,600,239,8915.228993127932,11.074
25,5,WN,3,13796,702,1553,3766.5306391462927,4.678
23,5,EV,13796,332,1571,-69,2326.057237259234,2.889
19,6,AS,342,792,348,1854,5375.959018836008,6.678
6,7,HA,342,3,179,17,3665.1453832726484,4.552
2,6,VX,332,886,1634,1439,3893.6439113504675,4.836
5,1,UA,13796,886,782,1316,3313.4138607753753,4.116
24,6,AA,109,792,1148,1871,1757.5144378014597,2.183
23,4,EV,332,792,550,1606,4249.405851578451,5.278
31,3,VX,792,886,1039,313,8143.046916192439,10.115
11,4,VX,342,886,1618,1774,3029.839200755093,3.763
15,7,B6,332,792,240,386,4249.405851578451,5.278
30,4,DL,13796,332,328,-28,2326.057237259234,2.889
21,5,HA,342,792,1404,1631,5375.959018836008,6.678
19,7,FL,886,342,1576,647,3029.839200755093,3.763
28,3,F9,792,342,1313,1785,5375.959018836008,6.678
12,1,MQ,886,332,668,1322,3893.6439113504675,4.836
26,6,9E,3,109,93,1611,7279.162725889051,9.042
14,6,HA,332,109,-59,935,2721.448309465295,3.38
31,2,FL,13796,792,1931,1430,5724.425114422574,7.111
27,7,B6,13796,3,-87,164,3766.5306391462927,4.678
8,5,HA,342,13796,-61,-44,947.0295464431748,1.176
2,2,OO,792,332,1621,1311,4249.405851578451,5.278
27,6,DL,109,792,334,1145,1757.5144378014597,2.183
14,3,DL,332,792,506,1341,4249.405851578451,5.278
16,1,AA,886,109,1230,130,6552.633501250248,8.139
30,4,DL,13796,342,1010,1501,947.0295464431748,1.176
20,7,EV,13796,886,356,690,3313.4138607753753,4.116
14,3,HA,3,109,1458,445,7279.162725889051,9.042
30,4,EV,886,109,1591,694,6552.633501250248,8.139
22,4,EV,886,3,1765,1774,846.0814777372083,1.051
20,4,AS,792,13796,636,1475,5724.425114422574,7.111
12,7,9E,109,332,1792,260,2721.448309465295,3.38
9,1,F9,342,3,956,1243,3665.1453832726484,4.552
26,4,OO,3,13796,45,1381,3766.5306391462927,4.678
26,4,US,332,109,1284,67,2721.448309465295,3.38
6,3,AS,792,886,229,1478,8143.046916192439,10.115
31,5,UA,886,109,2,315,6552.633501250248,8.139
4,5,HA,13796,109,1789,154,3967.0282495914184,4.927
27,6,EV,886,792,1123,589,8143.046916192439,10.115
8,3,AS,332,3,767,614,4674.552336619661,5.806
25,1,AS,109,342,-32,1099,3661.994203798179,4.549
10,4,WN,886,13796,702,1365,3313.4138607753753,4.116
30,7,FL,3,886,783,1581,846.0814777372083,1.051
16,2,MQ,342,13796,94,1954,947.0295464431748,1.176
1,2,AS,342,109,1204,1115,3661.994203798179,4.549
21,5,AS,792,886,919,631,8143.046916192439,10.115
24,1,US,3,332,1112,1485,4674.552336619661,5.806
4,4,YV,109,886,670,134,6552.633501250248,8.139
19,1,EV,3,886,1951,1042,846.0814777372083,1.051
14,1,YV,886,3,-22,1424,846.0814777372083,1.051
25,1,HA,332,3,1338,1554,4674.552336619661,5.806
11,4,VX,342,13796,444,182,947.0295464431748,1.176
21,5,AA,332,342,483,5,1489.3221786415754,1.85
25,7,US,792,886,1430,-5,8143.046916192439,10.115
25,3,AS,332,3,1023,201,4674.552336619661,5.806
28,7,VX,792,886,875,69,8143.046916192439,10.115
15,2,OO,792,342,1427,1676,5375.959018836008,6.678
1,2,B6,13796,3,1747,1207,3766.5306391462927,4.678
6,7,HA,109,3,-11,1212,7279.162725889051,9.042
1,1,MQ,13796,886,1858,1507,3313.4138607753753,4.116
1,6,YV,342,3,656,-81,3665.1453832726484,4.552
5,6,9E,342,13796,691,476,947.0295464431748,1.176
15,4,UA,13796,342,1622,1913,947.0295464431748,1.176
30,3,VX,886,109,1489,1231,6552.633501250248,8.139
9,1,AS,13796,3,1969,1058,3766.5306391462927,4.678
21,5,AA,13796,886,1893,1707,3313.4138607753753,4.116
28,6,AS,792,886,1690,1311,8143.046916192439,10.115
22,6,YV,109,792,1422,1515,1757.5144378014597,2.183
12,1,FL,3,792,1034,463,8915.228993127932,11.074
8,3,VX,886,109,421,1387,6552.633501250248,8.139
12,2,FL,332,886,1909,751,3893.6439113504675,4.836
3,5,YV,792,332,1868,1510,4249.405851578451,5.278
21,1,9E,13796,792,1065,1859,5724.425114422574,7.111
15,3,YV,342,886,1569,706,3029.839200755093,3.763
22,6,EV,109,886,-26,691,6552.633501250248,8.139
18,4,FL,332,109,1936,1892,2721.448309465295,3.38
31,4,AA,3,109,1578,1970,7279.162725889051,9.042
22,4,YV,3,109,1058,615,7279.162725889051,9.042
22,6,DL,332,792,1228,1827,4249.405851578451,5.278
13,2,F9,109,792,185,1559,1757.5144378014597,2.183
25,4,US,13796,792,279,1557,5724.425114422574,7.111
25,1,UA,3,792,853,251,8915.228993127932,11.074
10,1,MQ,13796,332,413,1955,2326.057237259234,2.889
20,1,WN,342,886,1984,1649,3029.839200755093,3.763
30,6,9E,792,332,1688,1578,4249.405851578451,5.278
26,7,B6,3,332,1924,-43,4674.552336619661,5.806
12,5,MQ,3,342,1598,1796,3665.1453832726484,4.552
29,7,US,332,3,1413,575,4674.552336619661,5.806
10,1,F9,13796,886,977,1480,3313.4138607753753,4.116
5,6,UA,792,3,1891,1752,8915.228993127932,11.074
30,3,B6,3,13796,1453,876,3766.5306391462927,4.678
31,7,FL,13796,332,551,1796,2326.057237259234,2.889
3,2,EV,342,332,1949,105,1489.3221786415754,1.85
3,6,9E,332,13796,110,30,2326.057237259234,2.889
9,4,US,342,109,1263,1374,3661.994203798179,4.549
16,2,AS,886,342,787,513,3029.839200755093,3.763
8,5,EV,109,13796,671,421,3967.0282495914184,4.927
3,5,MQ,342,3,1603,1498,3665.1453832726484,4.552
9,5,MQ,109,342,1367,-60,3661.994203798179,4.549
13,5,OO,109,792,745,466,1757.5144378014597,2.183
29,3,9E,109,886,1271,1648,6552.633501250248,8.139
4,6,HA,13796,886,1809,118,3313.4138607753753,4.116
9,3,VX,342,13796,1033,1324,947.0295464431748,1.176
20,6,DL,109,3,151,1454,7279.162725889051,9.042
19,3,YV,886,332,712,123,3893.6439113504675,4.836
5,7,WN,3,886,1091,1560,846.0814777372083,1.051
17,5,OO,342,792,626,996,5375.959018836008,6.678
13,2,EV,792,3,482,1047,8915.228993127932,11.074
22,1,FL,3,13796,1778,1152,3766.5306391462927,4.678
22,5,AA,109,13796,277,227,3967.0282495914184,4.927
2,2,EV,13796,3,1297,294,3766.5306391462927,4.678
22,5,UA,13796,342,220,761,947.0295464431748,1.176
9,1,US,886,109,1090,343,6552.633501250248,8.139
22,3,FL,342,886,841,1901,3029.839200755093,3.763
25,5,YV,332,3,1940,1850,4674.552336619661,5.806
20,1,AA,792,332,742,620,4249.405851578451,5.278
14,1,OO,13796,342,890,1075,947.0295464431748,1.176
17,6,AS,3,886,882,558,846.0814777372083,1.051
31,3,AS,886,3,1629,1014,846.0814777372083,1.051
3,7,AA,342,13796,755,474,947.0295464431748,1.176
18,6,UA,13796,3,954,894,3766.5306391462927,4.678
14,4,MQ,886,342,125,1356,3029.839200755093,3.763
18,2,EV,109,792,1631,1037,1757.5144378014597,2.183
20,5,WN,3,792,508,467,8915.228993127932,11.074
3,2,EV,792,13796,511,1357,5724.425114422574,7.111
17,5,HA,792,109,589,743,1757.5144378014597,2.183
18,1,9E,332,886,354,422,3893.6439113504675,4.836
15,1,WN,3,792,1745,139,8915.228993127932,11.074
27,5,FL,886,3,1129,938,846.0814777372083,1.051
10,6,OO,342,792,1234,1694,5375.959018836008,6.678
8,7,B6,332,3,1431,1600,4674.552336619661,5.806
27,4,HA,3,109,379,69,7279.162725889051,9.042
6,4,AS,13796,792,1199,1658,5724.425114422574,7.111
31,3,WN,13796,109,1074,1420,3967.0282495914184,4.927
23,1,DL,109,13796,-41,687,3967.0282495914184,4.927
18,6,UA,3,792,1962,1850,8915.228993127932,11.074
7,6,FL,13796,886,1839,1333,3313.4138607753753,4.116
16,6,EV,332,13796,533,1492,2326.057237259234,2.889
4,6,DL,792,13796,608,863,5724.425114422574,7.111
27,2,DL,109,886,1901,921,6552.633501250248,8.139
30,6,AS,886,3,1921,71,846.0814777372083,1.051
20,7,US,886,342,-90,379,3029.839200755093,3.763
22,6,9E,109,886,803,881,6552.633501250248,8.139
5,2,US,792,886,9,605,8143.046916192439,10.115
28,1,OO,332,3,-79,80,4674.552336619661,5.806
18,7,F9,332,3,632,423,4674.552336619661,5.806
8,2,FL,332,792,74,862,4249.405851578451,5.278
12,4,AA,109,342,24,1093,3661.994203798179,4.549
3,7,YV,886,3,377,-37,846.0814777372083,1.051
10,4,FL,3,332,979,1807,4674.552336619661,5.806
29,5,B6,3,792,398,1895,8915.228993127932,11.074
2,7,VX,13796,109,1615,1227,3967.0282495914184,4.927
13,5,UA,332,342,1792,1659,1489.3221786415754,1.85
6,4,HA,3,332,396,1639,4674.552336619661,5.806
27,3,AA,332,13796,529,1150,2326.057237259234,2.889
1,4,HA,3,792,418,1796,8915.228993127932,11.074
30,6,UA,3,332,532,1027,4674.552336619661,5.806
31,4,9E,332,342,1185,1666,1489.3221786415754,1.85
18,4,VX,792,886,1812,1524,8143.046916192439,10.115
30,6,9E,3,342,1586,391,3665.1453832726484,4.552
23,5,AS,792,13796,-66,-29,5724.425114422574,7.111
27,6,B6,332,3,767,1716,4674.552336619661,5.806
15,5,9E,792,13796,1903,299,5724.425114422574,7.111
8,5,FL,332,886,680,639,3893.6439113504675,4.836
28,6,MQ,13796,792,814,1869,5724.425114422574,7.111
21,6,F9,886,13796,756,863,3313.4138607753753,4.116
2,1,US,792,3,1030,385,8915.228993127932,11.074
13,3,YV,886,3,1626,1690,846.0814777372083,1.051
23,6,AA,332,3,46,-23,4674.552336619661,5.806
3,7,B6,792,109,1461,566,1757.5144378014597,2.183
9,4,MQ,342,3,781,744,3665.1453832726484,4.552
22,5,EV,792,109,1068,129,1757.5144378014597,2.183
19,6,VX,13796,886,822,253,3313.4138607753753,4.116
12,6,UA,792,342,95,-23,5375.959018836008,6.678
12,4,US,109,886,1787,1245,6552.633501250248,8.139
7,1,MQ,332,342,456,688,1489.3221786415754,1.85
22,6,9E,886,332,1024,949,3893.6439113504675,4.836
30,6,US,886,109,-33,331,6552.633501250248,8.139
21,5,EV,342,13796,901,1974,947.0295464431748,1.176
29,6,AS,792,342,347,1164,5375.959018836008,6.678
8,2,VX,13796,109,1046,1223,3967.0282495914184,4.927
3,4,YV,886,332,922,836,3893.6439113504675,4.836
22,1,EV,3,886,93,1629,846.0814777372083,1.051
13,1,UA,792,13796,1106,1892,5724.425114422574,7.111
16,5,MQ,332,13796,223,55,2326.057237259234,2.889
29,4,FL,109,13796,1868,1816,3967.0282495914184,4.927
28,7,DL,792,886,1678,-10,8143.046916192439,10.115
17,4,VX,792,332,-57,1372,4249.405851578451,5.278
28,7,B6,886,3,247,665,846.0814777372083,1.051
5,7,EV,109,3,-29,1869,7279.162725889051,9.042
14,3,MQ,792,109,1378,872,1757.5144378014597,2.183
16,3,MQ,332,109,711,1445,2721.448309465295,3.38
31,3,F9,13796,332,1954,1571,2326.057237259234,2.889
17,6,VX,109,332,391,1845,2721.448309465295,3.38
13,5,WN,792,342,792,925,5375.959018836008,6.678
9,7,VX,792,342,1045,594,5375.959018836008,6.678
14,7,F9,13796,332,1285,1305,2326.057237259234,2.889
2,1,HA,109,13796,1332,141,3967.0282495914184,4.927
23,5,YV,342,3,1408,1561,3665.1453832726484,4.552
9,6,AS,342,13796,296,60,947.0295464431748,1.176
12,7,MQ,109,3,1088,883,7279.162725889051,9.042
27,7,FL,332,109,1704,570,2721.448309465295,3.38
17,7,HA,886,3,1081,92,846.0814777372083,1.051
27,6,HA,886,109,463,1955,6552.633501250248,8.139
3,4,OO,332,109,252,1911,2721.448309465295,3.38
4,1,DL,886,342,825,1065,3029.839200755093,3.763
2,4,MQ,332,13796,1688,170,2326.057237259234,2.889
11,4,9E,886,792,332,1840,8143.046916192439,10.115
3,5,9E,342,109,-77,-27,3661.994203798179,4.549
1,7,DL,3,332,269,832,4674.552336619661,5.806
27,7,FL,13796,332,381,1031,2326.057237259234,2.889
19,1,9E,3,109,-68,226,7279.162725889051,9.042
27,2,FL,332,342,346,1355,1489.3221786415754,1.85
18,7,EV,342,3,514,1809,3665.1453832726484,4.552
31,2,9E,3,886,1082,923,846.0814777372083,1.051
23,4,AS,342,886,1220,1445,3029.839200755093,3.763
24,6,AS,332,109,1646,304,2721.448309465295,3.38
21,5,HA,792,342,745,1526,5375.959018836008,6.678
25,4,AS,792,109,1896,82,1757.5144378014597,2.183
4,3,YV,342,109,386,658,3661.994203798179,4.549
20,7,DL,342,3,1992,818,3665.1453832726484,4.552
29,2,VX,13796,109,1323,1628,3967.0282495914184,4.927
16,5,VX,332,109,188,455,2721.448309465295,3.38
14,6,B6,886,3,1477,546,846.0814777372083,1.051
15,7,YV,342,3,9,1957,3665.1453832726484,4.552
14,6,VX,3,342,1354,1767,3665.1453832726484,4.552
30,5,WN,3,792,1420,1742,8915.228993127932,11.074
31,3,YV,886,342,1908,1676,3029.839200755093,3.763
23,6,DL,886,13796,60,1793,3313.4138607753753,4.116
24,7,WN,792,332,445,687,4249.405851578451,5.278
8,7,OO,342,3,862,817,3665.1453832726484,4.552
9,4,AS,109,13796,282,619,3967.0282495914184,4.927
18,5,VX,886,3,1283,1738,846.0814777372083,1.051
8,6,UA,332,886,971,1549,3893.6439113504675,4.836
24,7,UA,332,342,536,233,1489.3221786415754,1.85
5,1,MQ,886,13796,792,-88,3313.4138607753753,4.116
17,7,YV,342,792,585,1980,5375.959018836008,6.678
6,6,FL,109,332,1319,1266,2721.448309465295,3.38
13,5,HA,3,886,125,1997,846.0814777372083,1.051
7,4,AA,109,3,1696,180,7279.162725889051,9.042
22,5,DL,3,342,1609,421,3665.1453832726484,4.552
22,6,EV,13796,342,1316,1055,947.0295464431748,1.176
10,5,EV,13796,792,1915,1170,5724.425114422574,7.111
1,6,AS,3,886,1526,1898,846.0814777372083,1.051
23,4,FL,332,3,1100,1195,4674.552336619661,5.806
13,2,9E,3,109,727,1630,7279.162725889051,9.042
28,1,9E,792,342,327,1610,5375.959018836008,6.678
23,7,VX,13796,342,1764,631,947.0295464431748,1.176
17,5,VX,792,332,571,1917,4249.405851578451,5.278
29,6,MQ,332,3,484,313,4674.552336619661,5.806
14,4,AA,792,886,158,213,8143.046916192439,10.115
4,4,B6,109,886,-71,996,6552.633501250248,8.139
23,5,FL,3,792,84,1851,8915.228993127932,11.074
30,5,DL,3,332,513,606,4674.552336619661,5.806
4,5,VX,332,13796,32,1182,2326.057237259234,2.889
30,3,VX,332,13796,346,268,2326.057237259234,2.889
10,1,OO,886,13796,951,260,3313.4138607753753,4.116
27,3,UA,792,886,1128,1242,8143.046916192439,10.115
31,2,HA,332,13796,1293,1391,2326.057237259234,2.889
14,7,AS,109,332,256,1329,2721.448309465295,3.38
13,2,DL,342,886,704,1464,3029.839200755093,3.763
17,4,AS,13796,3,1984,1536,3766.5306391462927,4.678
2,4,AS,792,332,972,755,4249.405851578451,5.278
29,7,US,792,13796,-95,163,5724.425114422574,7.111
14,3,MQ,109,332,1528,963,2721.448309465295,3.38
26,4,WN,886,332,1649,1865,3893.6439113504675,4.836
21,1,HA,886,109,984,164,6552.633501250248,8.139
5,3,9E,792,3,1674,1025,8915.228993127932,11.074
3,6,US,3,109,785,1317,7279.162725889051,9.042
1,6,9E,332,109,704,1338,2721.448309465295,3.38
27,5,9E,342,332,60,1450,1489.3221786415754,1.85
5,5,9E,13796,109,1554,1390,3967.0282495914184,4.927
5,4,EV,332,13796,101,41,2326.057237259234,2.889
21,5,B6,792,109,608,1658,1757.5144378014597,2.183
25,2,9E,3,792,1833,5,8915.228993127932,11.074
18,1,FL,342,109,-30,1384,3661.994203798179,4.549
4,4,HA,332,109,879,520,2721.448309465295,3.38
27,7,VX,342,13796,420,1201,947.0295464431748,1.176
5,7,WN,109,13796,1379,1905,3967.0282495914184,4.927
4,6,FL,342,332,1100,342,1489.3221786415754,1.85
25,6,HA,13796,109,-90,8,3967.0282495914184,4.927
28,2,B6,886,13796,1998,767,3313.4138607753753,4.116
6,3,UA,342,109,374,1597,3661.994203798179,4.549
3,4,YV,886,109,1538,401,6552.633501250248,8.139
19,4,DL,342,3,1912,249,3665.1453832726484,4.552
5,5,F9,332,886,871,835,3893.6439113504675,4.836
19,1,MQ,342,792,758,1380,5375.959018836008,6.678
29,3,MQ,13796,332,1342,1668,2326.057237259234,2.889
25,5,YV,13796,342,462,1174,947.0295464431748,1.176
27,6,DL,792,342,1016,14,5375.959018836008,6.678
4,3,YV,109,792,1933,268,1757.5144378014597,2.183
18,2,FL,3,886,217,426,846.0814777372083,1.051
13,5,FL,792,3,296,1539,8915.228993127932,11.074
5,5,OO,13796,886,-84,768,3313.4138607753753,4.116
28,6,AS,109,886,1698,844,6552.633501250248,8.139
6,2,F9,13796,342,465,933,947.0295464431748,1.176
7,4,HA,13796,886,1508,1998,3313.4138607753753,4.116
6,3,9E,342,332,326,1102,1489.3221786415754,1.85
30,5,OO,792,13796,1047,1853,5724.425114422574,7.111
1,3,9E,792,109,1807,1059,1757.5144378014597,2.183
15,4,AS,342,332,779,1018,1489.3221786415754,1.85
1,3,YV,792,332,1126,37,4249.405851578451,5.278
11,2,UA,886,342,788,623,3029.839200755093,3.763
21,2,9E,109,13796,1124,1000,3967.0282495914184,4.927
25,2,9E,342,109,1432,386,3661.994203798179,4.549
12,3,DL,109,3,1741,1877,7279.162725889051,9.042
16,2,B6,792,3,1219,1745,8915.228993127932,11.074
14,2,UA,332,886,-98,324,3893.6439113504675,4.836
31,2,FL,342,886,7,1131,3029.839200755093,3.763
27,4,YV,13796,342,411,961,947.0295464431748,1.176
18,4,FL,109,792,1054,925,1757.5144378014597,2.183
14,1,UA,109,13796,604,873,3967.0282495914184,4.927
25,4,F9,332,792,110,92,4249.405851578451,5.278
1,6,OO,109,13796,1957,-83,3967.0282495914184,4.927
17,2,FL,109,3,47,429,7279.162725889051,9.042
21,1,DL,792,13796,1021,490,5724.425114422574,7.111
12,6,9E,13796,342,1911,235,947.0295464431748,1.176
24,2,OO,13796,332,435,-54,2326.057237259234,2.889
3,1,DL,13796,792,587,593,5724.425114422574,7.111
18,7,F9,886,109,1379,1798,6552.633501250248,8.139
27,5,MQ,109,3,1263,926,7279.162725889051,9.042
14,7,AA,13796,3,850,629,3766.5306391462927,4.678
10,1,DL,3,13796,1816,1839,3766.5306391462927,4.678
1,2,OO,342,332,326,1909,1489.3221786415754,1.85
2,4,US,332,792,507,1102,4249.405851578451,5.278
17,5,UA,886,332,562,104,3893.6439113504675,4.836
4,3,EV,109,792,665,474,1757.5144378014597,2.183
14,4,AA,342,109,-12,1770,3661.994203798179,4.549
19,3,B6,342,792,321,1710,5375.959018836008,6.678
19,1,MQ,332,792,1561,1111,4249.405851578451,5.278
24,4,MQ,3,109,1830,415,7279.162725889051,9.042
20,6,DL,342,792,332,497,5375.959018836008,6.678
19,4,9E,792,109,734,1002,1757.5144378014597,2.183
23,2,YV,3,13796,1646,1908,3766.5306391462927,4.678
10,6,FL,332,792,1291,1227,4249.405851578451,5.278
3,7,AS,3,886,1699,1934,846.0814777372083,1.051
15,1,EV,332,3,92,851,4674.552336619661,5.806
8,4,MQ,792,13796,1330,508,5724.425114422574,7.111
30,4,FL,332,342,727,988,1489.3221786415754,1.85
25,6,EV,332,792,1427,1212,4249.405851578451,5.278
30,5,WN,109,342,1622,914,3661.994203798179,4.549
22,6,9E,3,332,806,1809,4674.552336619661,5.806
4,1,US,332,886,1144,497,3893.6439113504675,4.836
4,7,US,3,332,951,369,4674.552336619661,5.806
24,6,VX,109,13796,1232,1275,3967.0282495914184,4.927
7,2,VX,332,886,1497,1632,3893.6439113504675,4.836
4,3,MQ,792,109,261,792,1757.5144378014597,2.183
29,3,DL,3,886,-98,280,846.0814777372083,1.051
2,1,B6,109,3,-81,1578,7279.162725889051,9.042
6,2,9E,13796,109,1011,863,3967.0282495914184,4.927
12,7,9E,13796,886,1187,228,3313.4138607753753,4.116
20,6,B6,342,109,1895,1950,3661.994203798179,4.549
11,7,US,342,3,166,1743,3665.1453832726484,4.552
12,3,MQ,109,332,1541,67,2721.448309465295,3.38
9,3,9E,342,13796,739,17,947.0295464431748,1.176
9,1,AA,792,109,184,37,1757.5144378014597,2.183
19,3,VX,332,886,282,784,3893.6439113504675,4.836
3,4,OO,13796,3,589,1494,3766.5306391462927,4.678
10,1,MQ,3,886,97,1730,846.0814777372083,1.051
11,5,DL,792,332,1663,1039,4249.405851578451,5.278
4,1,VX,332,109,1732,351,2721.448309465295,3.38
4,4,VX,332,109,1413,301,2721.448309465295,3.38
20,2,DL,332,792,1466,1244,4249.405851578451,5.278
16,3,9E,13796,342,1349,1363,947.0295464431748,1.176
7,5,HA,342,109,248,1392,3661.994203798179,4.549
14,4,US,3,342,948,906,3665.1453832726484,4.552
31,5,B6,792,886,505,1580,8143.046916192439,10.115
17,6,B6,109,3,-71,1820,7279.162725889051,9.042
24,5,VX,342,3,876,620,3665.1453832726484,4.552
20,4,AA,332,3,792,-7,4674.552336619661,5.806
25,5,B6,886,342,1801,1635,3029.839200755093,3.763
31,6,FL,13796,3,1239,1273,3766.5306391462927,4.678
4,1,B6,109,3,577,1701,7279.162725889051,9.042
4,3,B6,886,3,20,1742,846.0814777372083,1.051
10,2,9E,109,792,1493,1818,1757.5144378014597,2.183
26,1,AA,886,342,940,469,3029.839200755093,3.763
20,4,WN,3,792,1192,1935,8915.228993127932,11.074
11,3,AS,332,13796,1333,1134,2326.057237259234,2.889
19,6,UA,3,886,259,1501,846.0814777372083,1.051
19,7,DL,332,792,173,983,4249.405851578451,5.278
29,5,DL,332,342,1271,1143,1489.3221786415754,1.85
10,7,WN,342,792,596,1432,5375.959018836008,6.678
14,3,MQ,13796,332,1770,789,2326.057237259234,2.889
29,7,AA,3,109,1773,1553,7279.162725889051,9.042
13,4,UA,886,342,521,951,3029.839200755093,3.763
6,1,MQ,342,792,325,1213,5375.959018836008,6.678
19,4,DL,886,109,1556,1321,6552.633501250248,8.139
3,1,F9,3,109,1036,1410,7279.162725889051,9.042
26,4,YV,3,332,857,1684,4674.552336619661,5.806
2,6,WN,13796,792,1995,99,5724.425114422574,7.111
19,2,F9,3,332,1782,390,4674.552336619661,5.806
14,2,HA,3,886,837,1366,846.0814777372083,1.051
1,1,YV,13796,886,1732,610,3313.4138607753753,4.116
11,3,EV,3,886,735,420,846.0814777372083,1.051
4,2,US,3,886,964,459,846.0814777372083,1.051
30,7,DL,3,886,236,424,846.0814777372083,1.051
21,7,F9,13796,3,135,111,3766.5306391462927,4.678
28,6,MQ,13796,792,76,1028,5724.425114422574,7.111
13,4,AS,3,342,-31,1756,3665.1453832726484,4.552
30,7,UA,332,109,801,852,2721.448309465295,3.38
11,4,AS,332,3,1977,800,4674.552336619661,5.806
6,7,YV,792,886,1290,691,8143.046916192439,10.115
25,5,9E,342,332,869,873,1489.3221786415754,1.85
19,2,B6,886,792,1311,514,8143.046916192439,10.115
28,5,WN,3,342,937,1390,3665.1453832726484,4.552
25,1,VX,109,886,1472,695,6552.633501250248,8.139
7,6,AA,342,109,749,443,3661.994203798179,4.549
14,7,AA,13796,332,1810,-88,2326.057237259234,2.889
5,7,EV,332,109,1269,1277,2721.448309465295,3.38
26,7,EV,886,792,448,1406,8143.046916192439,10.115
4,5,HA,332,13796,698,1089,2326.057237259234,2.889
