DayOfMonth,DayOfWeek,Carrier,OriginAirportID,DestAirportID,DepDelay,ArrDelay,distance,flight_time
26,2,FL,870,224,1714,982,4419.245088580977,5.489
26,3,WN,441,224,1210,1552,67.05893133409441,0.083
14,7,AA,131,870,1266,66,6269.168970616498,7.787
23,3,UA,123,260,781,374,2526.1262056156265,3.138
27,3,AA,983,870,279,1186,5474.713231697095,6.8
22,5,US,983,224,1759,336,1082.1866549158137,1.344
2,4,YV,131,441,1021,336,4696.6795380118465,5.834
29,5,B6,260,983,1323,367,4594.370935048134,5.707
14,4,EV,983,260,1297,934,4594.370935048134,5.707
3,1,DL,123,870,1565,1388,6437.442794880623,7.996
30,4,VX,870,224,1653,1382,4419.245088580977,5.489
22,3,MQ,983,260,1534,800,4594.370935048134,5.707
14,4,UA,870,260,1342,86,3914.2906942548548,4.862
8,3,AS,224,441,443,854,67.05893133409441,0.083
4,7,WN,260,131,641,655,2489.150149056575,3.092
9,5,AS,870,260,341,1505,3914.2906942548548,4.862
13,2,MQ,123,983,1554,792,5488.0444674895525,6.817
18,1,UA,441,983,746,722,1091.4571064792333,1.355
12,1,HA,123,441,216,706,5653.025427904596,7.022
4,7,B6,983,870,1719,-81,5474.713231697095,6.8
17,3,OO,224,870,668,1116,4419.245088580977,5.489
27,5,HA,983,870,1725,599,5474.713231697095,6.8
8,7,B6,441,224,1876,1457,67.05893133409441,0.083
23,7,WN,123,131,557,596,1124.6721495890558,1.397
18,3,9E,983,131,707,392,4419.77162393208,5.49
23,7,US,224,441,1929,1146,67.05893133409441,0.083
15,3,YV,123,131,1021,13,1124.6721495890558,1.397
7,5,OO,260,870,520,1619,3914.2906942548548,4.862
16,3,WN,123,441,1298,1699,5653.025427904596,7.022
19,7,AA,870,131,1476,410,6269.168970616498,7.787
24,3,9E,131,224,511,1246,4630.737572725662,5.752
17,1,US,123,260,967,1267,2526.1262056156265,3.138
19,6,F9,983,123,1085,327,5488.0444674895525,6.817
17,4,MQ,983,224,1174,928,1082.1866549158137,1.344
31,4,EV,123,260,1749,96,2526.1262056156265,3.138
22,4,9E,260,441,380,1146,4219.131928503233,5.241
7,2,OO,983,260,1331,634,4594.370935048134,5.707
27,3,VX,123,260,291,1030,2526.1262056156265,3.138
4,4,AS,870,441,213,1336,4428.681668330508,5.501
7,4,WN,870,224,1006,-71,4419.245088580977,5.489
3,2,9E,441,131,193,1912,4696.6795380118465,5.834
1,5,DL,131,123,1894,355,1124.6721495890558,1.397
16,6,B6,131,983,1125,1312,4419.77162393208,5.49
19,3,B6,123,983,1045,1371,5488.0444674895525,6.817
25,2,OO,983,131,771,1471,4419.77162393208,5.49
31,7,YV,131,123,616,1514,1124.6721495890558,1.397
3,7,AA,870,441,953,888,4428.681668330508,5.501
29,1,VX,131,260,1173,473,2489.150149056575,3.092
23,2,HA,260,870,-5,28,3914.2906942548548,4.862
26,3,VX,870,123,1028,927,6437.442794880623,7.996
8,1,DL,983,123,1446,-90,5488.0444674895525,6.817
23,6,B6,983,260,94,1995,4594.370935048134,5.707
16,2,HA,123,131,116,16,1124.6721495890558,1.397
21,7,VX,224,870,879,468,4419.245088580977,5.489
6,2,HA,260,870,1932,809,3914.2906942548548,4.862
20,7,US,260,870,142,972,3914.2906942548548,4.862
5,6,VX,260,224,83,1259,4157.966794274488,5.165
9,4,MQ,131,123,1360,763,1124.6721495890558,1.397
6,4,UA,983,224,965,743,1082.1866549158137,1.344
28,2,YV,123,983,677,1150,5488.0444674895525,6.817
4,2,UA,260,983,1679,1112,4594.370935048134,5.707
2,6,VX,224,870,153,4,4419.245088580977,5.489
20,6,YV,131,260,540,1813,2489.150149056575,3.092
23,3,EV,983,123,958,892,5488.0444674895525,6.817
10,1,EV,123,870,264,719,6437.442794880623,7.996
14,3,AA,870,983,540,1377,5474.713231697095,6.8
14,1,AA,983,224,1590,420,1082.1866549158137,1.344
19,6,FL,131,441,585,675,4696.6795380118465,5.834
7,3,YV,131,983,668,1207,4419.77162393208,5.49
12,5,FL,131,983,537,1235,4419.77162393208,5.49
16,3,OO,123,441,1219,620,5653.025427904596,7.022
20,4,YV,131,983,1355,1530,4419.77162393208,5.49
4,2,US,983,260,1684,726,4594.370935048134,5.707
14,4,WN,131,224,1634,1321,4630.737572725662,5.752
2,2,EV,260,870,-87,220,3914.2906942548548,4.862
21,1,MQ,224,260,819,1919,4157.966794274488,5.165
21,7,9E,983,224,631,201,1082.1866549158137,1.344
24,5,HA,983,260,1275,1081,4594.370935048134,5.707
25,7,YV,441,983,1081,1974,1091.4571064792333,1.355
21,2,WN,131,441,720,420,4696.6795380118465,5.834
12,7,AS,983,224,781,47,1082.1866549158137,1.344
31,3,MQ,131,224,1291,608,4630.737572725662,5.752
3,4,HA,123,983,1073,1455,5488.0444674895525,6.817
31,7,WN,870,123,521,947,6437.442794880623,7.996
31,3,OO,870,123,1214,1600,6437.442794880623,7.996
18,1,EV,123,260,59,773,2526.1262056156265,3.138
6,2,B6,260,123,472,758,2526.1262056156265,3.138
31,3,B6,131,983,632,295,4419.77162393208,5.49
20,5,MQ,260,870,458,682,3914.2906942548548,4.862
12,3,B6,224,131,972,418,4630.737572725662,5.752
27,2,F9,224,870,1589,422,4419.245088580977,5.489
9,3,HA,123,983,1844,335,5488.0444674895525,6.817
2,3,US,983,441,410,1508,1091.4571064792333,1.355
28,4,OO,870,131,1948,32,6269.168970616498,7.787
22,1,UA,260,123,311,752,2526.1262056156265,3.138
18,3,FL,224,870,701,616,4419.245088580977,5.489
13,2,US,441,260,1355,1000,4219.131928503233,5.241
22,1,HA,870,131,687,1484,6269.168970616498,7.787
19,6,HA,260,441,254,43,4219.131928503233,5.241
15,1,YV,260,983,913,620,4594.370935048134,5.707
18,1,UA,224,441,1101,1295,67.05893133409441,0.083
15,5,OO,983,224,1690,562,1082.1866549158137,1.344
1,2,HA,441,870,1250,1659,4428.681668330508,5.501
22,5,MQ,983,123,-41,1675,5488.0444674895525,6.817
3,5,UA,131,260,-50,1873,2489.150149056575,3.092
14,4,VX,441,131,790,343,4696.6795380118465,5.834
4,6,AS,131,441,1784,1017,4696.6795380118465,5.834
6,2,EV,870,123,-65,47,6437.442794880623,7.996
3,3,US,224,983,363,1925,1082.1866549158137,1.344
17,7,VX,260,983,791,1755,4594.370935048134,5.707
7,2,FL,224,983,1839,40,1082.1866549158137,1.344
25,7,VX,224,131,1572,1679,4630.737572725662,5.752
26,5,UA,131,870,1000,770,6269.168970616498,7.787
13,2,EV,123,260,143,1559,2526.1262056156265,3.138
10,6,9E,983,123,1790,746,5488.0444674895525,6.817
30,4,UA,260,131,1088,723,2489.150149056575,3.092
11,3,YV,123,260,1928,171,2526.1262056156265,3.138
30,2,AA,441,123,489,1788,5653.025427904596,7.022
14,1,US,983,131,1468,1748,4419.77162393208,5.49
11,7,AS,131,224,734,947,4630.737572725662,5.752
4,3,9E,224,260,1265,584,4157.966794274488,5.165
6,3,WN,441,123,85,1637,5653.025427904596,7.022
25,1,B6,224,441,82,1016,67.05893133409441,0.083
19,7,B6,123,441,1198,408,5653.025427904596,7.022
24,1,AS,260,983,-92,1367,4594.370935048134,5.707
18,3,DL,260,123,224,891,2526.1262056156265,3.138
16,6,9E,441,983,561,1544,1091.4571064792333,1.355
9,1,FL,224,870,603,1587,4419.245088580977,5.489
5,3,9E,983,870,797,630,5474.713231697095,6.8
7,5,VX,983,260,-47,1084,4594.370935048134,5.707
1,5,EV,224,983,1757,1059,1082.1866549158137,1.344
9,2,UA,441,260,871,1539,4219.131928503233,5.241
11,7,FL,131,441,1752,1671,4696.6795380118465,5.834
1,5,B6,131,224,318,577,4630.737572725662,5.752
26,7,VX,224,983,1496,403,1082.1866549158137,1.344
25,7,AA,983,224,1899,-94,1082.1866549158137,1.344
20,7,YV,224,123,-38,1683,5586.062551802552,6.939
12,7,B6,441,224,1203,217,67.05893133409441,0.083
11,6,HA,123,870,865,380,6437.442794880623,7.996
5,6,UA,870,123,734,879,6437.442794880623,7.996
16,1,VX,870,131,110,1163,6269.168970616498,7.787
15,7,OO,441,224,1315,1787,67.05893133409441,0.083
7,4,EV,224,983,1916,466,1082.1866549158137,1.344
4,3,MQ,123,441,883,830,5653.025427904596,7.022
7,7,FL,123,260,1278,1467,2526.1262056156265,3.138
9,4,9E,131,870,175,681,6269.168970616498,7.787
30,1,UA,224,123,274,1598,5586.062551802552,6.939
20,3,AS,131,224,546,477,4630.737572725662,5.752
14,2,EV,870,441,1407,1139,4428.681668330508,5.501
19,7,DL,224,123,745,1174,5586.062551802552,6.939
4,2,EV,441,131,1357,1460,4696.6795380118465,5.834
7,7,VX,441,983,1669,1932,1091.4571064792333,1.355
13,3,WN,123,224,701,1246,5586.062551802552,6.939
30,3,US,123,441,591,652,5653.025427904596,7.022
5,2,F9,131,441,1231,786,4696.6795380118465,5.834
17,6,US,260,983,665,1730,4594.370935048134,5.707
19,2,9E,260,131,1564,1355,2489.150149056575,3.092
11,5,MQ,870,260,806,1319,3914.2906942548548,4.862
22,5,OO,224,123,-100,1487,5586.062551802552,6.939
31,4,AS,983,123,261,488,5488.0444674895525,6.817
31,7,EV,224,441,1224,1050,67.05893133409441,0.083
10,3,YV,123,224,1960,737,5586.062551802552,6.939
29,3,DL,123,870,338,1537,6437.442794880623,7.996
16,6,DL,224,260,676,1003,4157.966794274488,5.165
9,1,DL,131,123,1318,413,1124.6721495890558,1.397
21,4,HA,870,131,1593,1118,6269.168970616498,7.787
30,2,EV,224,870,667,1563,4419.245088580977,5.489
11,3,HA,983,441,1487,1892,1091.4571064792333,1.355
21,7,OO,870,131,1675,1861,6269.168970616498,7.787
13,4,FL,441,983,1482,1572,1091.4571064792333,1.355
1,7,EV,441,224,852,744,67.05893133409441,0.083
16,5,F9,224,260,287,1752,4157.966794274488,5.165
21,4,OO,123,224,394,1476,5586.062551802552,6.939
28,5,AS,123,983,285,1341,5488.0444674895525,6.817
24,4,UA,123,983,1630,404,5488.0444674895525,6.817
2,7,HA,870,441,1059,1236,4428.681668330508,5.501
13,1,WN,441,224,653,545,67.05893133409441,0.083
19,3,VX,131,870,193,1156,6269.168970616498,7.787
25,1,VX,260,123,1466,186,2526.1262056156265,3.138
20,2,HA,441,983,547,1281,1091.4571064792333,1.355
20,1,US,870,131,77,1634,6269.168970616498,7.787
7,1,MQ,131,123,1069,1876,1124.6721495890558,1.397
31,7,EV,441,260,220,653,4219.131928503233,5.241
16,2,DL,123,224,469,859,5586.062551802552,6.939
21,7,UA,260,131,1253,298,2489.150149056575,3.092
5,5,F9,441,260,44,1803,4219.131928503233,5.241
7,1,HA,224,260,893,1422,4157.966794274488,5.165
5,2,MQ,441,131,1371,176,4696.6795380118465,5.834
4,2,OO,123,441,1823,897,5653.025427904596,7.022
15,5,FL,131,441,1698,1816,4696.6795380118465,5.834
31,5,FL,870,260,907,1503,3914.2906942548548,4.862
18,6,AS,123,441,646,433,5653.025427904596,7.022
26,7,WN,131,870,1247,326,6269.168970616498,7.787
22,3,VX,983,260,1287,1782,4594.370935048134,5.707
1,4,F9,983,224,-5,1465,1082.1866549158137,1.344
10,6,AS,131,123,405,1971,1124.6721495890558,1.397
5,1,FL,441,870,224,157,4428.681668330508,5.501
25,1,9E,224,123,873,794,5586.062551802552,6.939
10,1,B6,131,123,209,1694,1124.6721495890558,1.397
8,2,DL,131,870,1282,-95,6269.168970616498,7.787
19,3,AA,870,983,1056,1058,5474.713231697095,6.8
15,1,FL,224,260,-76,481,4157.966794274488,5.165
9,6,9E,441,131,356,1576,4696.6795380118465,5.834
13,5,HA,123,441,1573,632,5653.025427904596,7.022
17,6,US,983,123,369,1652,5488.0444674895525,6.817
8,5,B6,224,260,702,1907,4157.966794274488,5.165
11,4,AS,123,441,213,54,5653.025427904596,7.022
14,2,FL,224,870,1597,1270,4419.245088580977,5.489
4,6,US,131,983,426,1375,4419.77162393208,5.49
7,5,UA,260,131,242,1667,2489.150149056575,3.092
16,5,EV,224,983,385,1584,1082.1866549158137,1.344
23,4,WN,983,260,1949,1025,4594.370935048134,5.707
4,7,HA,260,870,598,140,3914.2906942548548,4.862
25,1,FL,260,123,313,1286,2526.1262056156265,3.138
28,3,B6,131,441,303,1405,4696.6795380118465,5.834
30,1,AA,131,123,284,1068,1124.6721495890558,1.397
5,2,UA,870,123,923,1283,6437.442794880623,7.996
13,5,FL,441,131,1989,-40,4696.6795380118465,5.834
31,1,B6,123,983,475,892,5488.0444674895525,6.817
8,7,EV,983,870,1534,1928,5474.713231697095,6.8
13,1,F9,260,870,1755,289,3914.2906942548548,4.862
19,2,YV,870,131,1024,1819,6269.168970616498,7.787
26,4,EV,131,441,214,714,4696.6795380118465,5.834
8,3,OO,260,131,1717,87,2489.150149056575,3.092
1,6,9E,983,123,1842,852,5488.0444674895525,6.817
18,1,FL,123,441,574,286,5653.025427904596,7.022
23,1,AS,224,123,1993,607,5586.062551802552,6.939
29,7,EV,983,441,1132,858,1091.4571064792333,1.355
25,3,AS,123,983,1463,1802,5488.0444674895525,6.817
19,3,F9,131,441,1242,1590,4696.6795380118465,5.834
19,7,DL,224,983,-13,274,1082.1866549158137,1.344
14,5,MQ,131,870,910,1033,6269.168970616498,7.787
2,3,B6,983,123,1391,265,5488.0444674895525,6.817
7,6,AA,441,123,778,7,5653.025427904596,7.022
28,4,EV,870,260,1852,-83,3914.2906942548548,4.862
30,1,VX,870,441,1546,996,4428.681668330508,5.501
10,7,F9,260,870,26,1901,3914.2906942548548,4.862
10,7,EV,224,131,1996,332,4630.737572725662,5.752
19,4,F9,131,870,827,1050,6269.168970616498,7.787
2,3,UA,983,260,1701,482,4594.370935048134,5.707
16,7,YV,260,983,600,239,4594.370935048134,5.707
25,5,WN,260,224,702,1553,4157.966794274488,5.165
23,5,EV,224,123,1571,-69,5586.062551802552,6.939
19,6,AS,441,983,348,1854,1091.4571064792333,1.355
6,7,HA,441,260,179,17,4219.131928503233,5.241
2,6,VX,123,870,1634,1439,6437.442794880623,7.996
5,1,UA,224,870,782,1316,4419.245088580977,5.489
24,6,AA,131,983,1148,1871,4419.77162393208,5.49
23,4,EV,123,983,550,1606,5488.0444674895525,6.817
31,3,VX,983,870,1039,313,5474.713231697095,6.8
11,4,VX,441,870,1618,1774,4428.681668330508,5.501
15,7,B6,123,983,240,386,5488.0444674895525,6.817
30,4,DL,224,123,328,-28,5586.062551802552,6.939
21,5,HA,441,983,1404,1631,1091.4571064792333,1.355
19,7,FL,870,441,1576,647,4428.681668330508,5.501
28,3,F9,983,441,1313,1785,1091.4571064792333,1.355
12,1,MQ,870,123,668,1322,6437.442794880623,7.996
26,6,9E,260,131,93,1611,2489.150149056575,3.092
14,6,HA,123,131,-59,935,1124.6721495890558,1.397
31,2,FL,224,983,1931,1430,1082.1866549158137,1.344
27,7,B6,224,260,-87,164,4157.966794274488,5.165
8,5,HA,441,224,-61,-44,67.05893133409441,0.083
2,2,OO,983,123,1621,1311,5488.0444674895525,6.817
27,6,DL,131,983,334,1145,4419.77162393208,5.49
14,3,DL,123,983,506,1341,5488.0444674895525,6.817
16,1,AA,870,131,1230,130,6269.168970616498,7.787
30,4,DL,224,441,1010,1501,67.05893133409441,0.083
20,7,EV,224,870,356,690,4419.245088580977,5.489
14,3,HA,260,131,1458,445,2489.150149056575,3.092
30,4,EV,870,131,1591,694,6269.168970616498,7.787
22,4,EV,870,260,1765,1774,3914.2906942548548,4.862
20,4,AS,983,224,636,1475,1082.1866549158137,1.344
12,7,9E,131,123,1792,260,1124.6721495890558,1.397
9,1,F9,441,260,956,1243,4219.131928503233,5.241
26,4,OO,260,224,45,1381,4157.966794274488,5.165
26,4,US,123,131,1284,67,1124.6721495890558,1.397
6,3,AS,983,870,229,1478,5474.713231697095,6.8
31,5,UA,870,131,2,315,6269.168970616498,7.787
4,5,HA,224,131,1789,154,4630.737572725662,5.752
27,6,EV,870,983,1123,589,5474.713231697095,6.8
8,3,AS,123,260,767,614,2526.1262056156265,3.138
25,1,AS,131,441,-32,1099,4696.6795380118465,5.834
10,4,WN,870,224,702,1365,4419.245088580977,5.489
30,7,FL,260,870,783,1581,3914.2906942548548,4.862
16,2,MQ,441,224,94,1954,67.05893133409441,0.083
1,2,AS,441,131,1204,1115,4696.6795380118465,5.834
21,5,AS,983,870,919,631,5474.713231697095,6.8
24,1,US,260,123,1112,1485,2526.1262056156265,3.138
4,4,YV,131,870,670,134,6269.168970616498,7.787
19,1,EV,260,870,1951,1042,3914.2906942548548,4.862
14,1,YV,870,260,-22,1424,3914.2906942548548,4.862
25,1,HA,123,260,1338,1554,2526.1262056156265,3.138
11,4,VX,441,224,444,182,67.05893133409441,0.083
21,5,AA,123,441,483,5,5653.025427904596,7.022
25,7,US,983,870,1430,-5,5474.713231697095,6.8
25,3,AS,123,260,1023,201,2526.1262056156265,3.138
28,7,VX,983,870,875,69,5474.713231697095,6.8
15,2,OO,983,441,1427,1676,1091.4571064792333,1.355
1,2,B6,224,260,1747,1207,4157.966794274488,5.165
6,7,HA,131,260,-11,1212,2489.150149056575,3.092
1,1,MQ,224,870,1858,1507,4419.245088580977,5.489
1,6,YV,441,260,656,-81,4219.131928503233,5.241
5,6,9E,441,224,691,476,67.05893133409441,0.083
15,4,UA,224,441,1622,1913,67.05893133409441,0.083
30,3,VX,870,131,1489,1231,6269.168970616498,7.787
9,1,AS,224,260,1969,1058,4157.966794274488,5.165
21,5,AA,224,870,1893,1707,4419.245088580977,5.489
28,6,AS,983,870,1690,1311,5474.713231697095,6.8
22,6,YV,131,983,1422,1515,4419.77162393208,5.49
12,1,FL,260,983,1034,463,4594.370935048134,5.707
8,3,VX,870,131,421,1387,6269.168970616498,7.787
12,2,FL,123,870,1909,751,6437.442794880623,7.996
3,5,YV,983,123,1868,1510,5488.0444674895525,6.817
21,1,9E,224,983,1065,1859,1082.1866549158137,1.344
15,3,YV,441,870,1569,706,4428.681668330508,5.501
22,6,EV,131,870,-26,691,6269.168970616498,7.787
18,4,FL,123,131,1936,1892,1124.6721495890558,1.397
31,4,AA,260,131,1578,1970,2489.150149056575,3.092
22,4,YV,260,131,1058,615,2489.150149056575,3.092
22,6,DL,123,983,1228,1827,5488.0444674895525,6.817
13,2,F9,131,983,185,1559,4419.77162393208,5.49
25,4,US,224,983,279,1557,1082.1866549158137,1.344
25,1,UA,260,983,853,251,4594.370935048134,5.707
10,1,MQ,224,123,413,1955,5586.062551802552,6.939
20,1,WN,441,870,1984,1649,4428.681668330508,5.501
30,6,9E,983,123,1688,1578,5488.0444674895525,6.817
26,7,B6,260,123,1924,-43,2526.1262056156265,3.138
12,5,MQ,260,441,1598,1796,4219.131928503233,5.241
29,7,US,123,260,1413,575,2526.1262056156265,3.138
10,1,F9,224,870,977,1480,4419.245088580977,5.489
5,6,UA,983,260,1891,1752,4594.370935048134,5.707
30,3,B6,260,224,1453,876,4157.966794274488,5.165
31,7,FL,224,123,551,1796,5586.062551802552,6.939
3,2,EV,441,123,1949,105,5653.025427904596,7.022
3,6,9E,123,224,110,30,5586.062551802552,6.939
9,4,US,441,131,1263,1374,4696.6795380118465,5.834
16,2,AS,870,441,787,513,4428.681668330508,5.501
8,5,EV,131,224,671,421,4630.737572725662,5.752
3,5,MQ,441,260,1603,1498,4219.131928503233,5.241
9,5,MQ,131,441,1367,-60,4696.6795380118465,5.834
13,5,OO,131,983,745,466,4419.77162393208,5.49
29,3,9E,131,870,1271,1648,6269.168970616498,7.787
4,6,HA,224,870,1809,118,4419.245088580977,5.489
9,3,VX,441,224,1033,1324,67.05893133409441,0.083
20,6,DL,131,260,151,1454,2489.150149056575,3.092
19,3,YV,870,123,712,123,6437.442794880623,7.996
5,7,WN,260,870,1091,1560,3914.2906942548548,4.862
17,5,OO,441,983,626,996,1091.4571064792333,1.355
13,2,EV,983,260,482,1047,4594.370935048134,5.707
22,1,FL,260,224,1778,1152,4157.966794274488,5.165
22,5,AA,131,224,277,227,4630.737572725662,5.752
2,2,EV,224,260,1297,294,4157.966794274488,5.165
22,5,UA,224,441,220,761,67.05893133409441,0.083
9,1,US,870,131,1090,343,6269.168970616498,7.787
22,3,FL,441,870,841,1901,4428.681668330508,5.501
25,5,YV,123,260,1940,1850,2526.1262056156265,3.138
20,1,AA,983,123,742,620,5488.0444674895525,6.817
14,1,OO,224,441,890,1075,67.05893133409441,0.083
17,6,AS,260,870,882,558,3914.2906942548548,4.862
31,3,AS,870,260,1629,1014,3914.2906942548548,4.862
3,7,AA,441,224,755,474,67.05893133409441,0.083
18,6,UA,224,260,954,894,4157.966794274488,5.165
14,4,MQ,870,441,125,1356,4428.681668330508,5.501
18,2,EV,131,983,1631,1037,4419.77162393208,5.49
20,5,WN,260,983,508,467,4594.370935048134,5.707
3,2,EV,983,224,511,1357,1082.1866549158137,1.344
17,5,HA,983,131,589,743,4419.77162393208,5.49
18,1,9E,123,870,354,422,6437.442794880623,7.996
15,1,WN,260,983,1745,139,4594.370935048134,5.707
27,5,FL,870,260,1129,938,3914.2906942548548,4.862
10,6,OO,441,983,1234,1694,1091.4571064792333,1.355
8,7,B6,123,260,1431,1600,2526.1262056156265,3.138
27,4,HA,260,131,379,69,2489.150149056575,3.092
6,4,AS,224,983,1199,1658,1082.1866549158137,1.344
31,3,WN,224,131,1074,1420,4630.737572725662,5.752
23,1,DL,131,224,-41,687,4630.737572725662,5.752
18,6,UA,260,983,1962,1850,4594.370935048134,5.707
7,6,FL,224,870,1839,1333,4419.245088580977,5.489
16,6,EV,123,224,533,1492,5586.062551802552,6.939
4,6,DL,983,224,608,863,1082.1866549158137,1.344
27,2,DL,131,870,1901,921,6269.168970616498,7.787
30,6,AS,870,260,1921,71,3914.2906942548548,4.862
20,7,US,870,441,-90,379,4428.681668330508,5.501
22,6,9E,131,870,803,881,6269.168970616498,7.787
5,2,US,983,870,9,605,5474.713231697095,6.8
28,1,OO,123,260,-79,80,2526.1262056156265,3.138
18,7,F9,123,260,632,423,2526.1262056156265,3.138
8,2,FL,123,983,74,862,5488.0444674895525,6.817
12,4,AA,131,441,24,1093,4696.6795380118465,5.834
3,7,YV,870,260,377,-37,3914.2906942548548,4.862
10,4,FL,260,123,979,1807,2526.1262056156265,3.138
29,5,B6,260,983,398,1895,4594.370935048134,5.707
2,7,VX,224,131,1615,1227,4630.737572725662,5.752
13,5,UA,123,441,1792,1659,5653.025427904596,7.022
6,4,HA,260,123,396,1639,2526.1262056156265,3.138
27,3,AA,123,224,529,1150,5586.062551802552,6.939
1,4,HA,260,983,418,1796,4594.370935048134,5.707
30,6,UA,260,123,532,1027,2526.1262056156265,3.138
31,4,9E,123,441,1185,1666,5653.025427904596,7.022
18,4,VX,983,870,1812,1524,5474.713231697095,6.8
30,6,9E,260,441,1586,391,4219.131928503233,5.241
23,5,AS,983,224,-66,-29,1082.1866549158137,1.344
27,6,B6,123,260,767,1716,2526.1262056156265,3.138
15,5,9E,983,224,1903,299,1082.1866549158137,1.344
8,5,FL,123,870,680,639,6437.442794880623,7.996
28,6,MQ,224,983,814,1869,1082.1866549158137,1.344
21,6,F9,870,224,756,863,4419.245088580977,5.489
2,1,US,983,260,1030,385,4594.370935048134,5.707
13,3,YV,870,260,1626,1690,3914.2906942548548,4.862
23,6,AA,123,260,46,-23,2526.1262056156265,3.138
3,7,B6,983,131,1461,566,4419.77162393208,5.49
9,4,MQ,441,260,781,744,4219.131928503233,5.241
22,5,EV,983,131,1068,129,4419.77162393208,5.49
19,6,VX,224,870,822,253,4419.245088580977,5.489
12,6,UA,983,441,95,-23,1091.4571064792333,1.355
12,4,US,131,870,1787,1245,6269.168970616498,7.787
7,1,MQ,123,441,456,688,5653.025427904596,7.022
22,6,9E,870,123,1024,949,6437.442794880623,7.996
30,6,US,870,131,-33,331,6269.168970616498,7.787
21,5,EV,441,224,901,1974,67.05893133409441,0.083
29,6,AS,983,441,347,1164,1091.4571064792333,1.355
8,2,VX,224,131,1046,1223,4630.737572725662,5.752
3,4,YV,870,123,922,836,6437.442794880623,7.996
22,1,EV,260,870,93,1629,3914.2906942548548,4.862
13,1,UA,983,224,1106,1892,1082.1866549158137,1.344
16,5,MQ,123,224,223,55,5586.062551802552,6.939
29,4,FL,131,224,1868,1816,4630.737572725662,5.752
28,7,DL,983,870,1678,-10,5474.713231697095,6.8
17,4,VX,983,123,-57,1372,5488.0444674895525,6.817
28,7,B6,870,260,247,665,3914.2906942548548,4.862
5,7,EV,131,260,-29,1869,2489.150149056575,3.092
14,3,MQ,983,131,1378,872,4419.77162393208,5.49
16,3,MQ,123,131,711,1445,1124.6721495890558,1.397
